128.61,430.46
165.38,460.21
240.87,520.57
59.43,375.15
151.28,449.63
189.24,479.86
66.63,380.93
125.61,429.04
295.05,564.80
154.43,451.30
50.88,369.04
192.40,481.73
137.47,438.45
16.06,340.43
23.56,346.94
24.91,348.44
46.52,364.85
276.89,550.22
289.79,560.33
29.26,351.22
53.88,370.61
5.55,332.80
42.17,361.64
224.21,507.28
175.74,469.28
180.39,472.21
91.25,400.52
238.92,519.71
156.68,453.82
126.51,429.66
72.94,385.95
206.35,493.49
98.45,406.55
68.58,383.42
40.97,360.39
64.38,379.65
125.46,428.89
200.95,489.32
188.34,479.31
159.83,455.45
219.86,504.46
173.19,466.22
40.37,359.83
145.42,444.76
220.91,505.17
275.69,549.03
219.71,504.32
45.92,364.53
52.38,369.67
155.33,452.18
73.69,386.90
20.86,344.56
285.44,556.05
221.66,505.39
172.44,465.60
17.71,342.47
124.11,427.35
37.97,358.87
67.38,381.81
18.16,342.85
138.07,438.96
6.30,333.58
295.20,564.82
20.56,344.30
266.53,540.90
247.92,526.01
284.39,555.67
122.01,425.35
167.18,461.38
43.97,363.79
299.55,567.59
40.07,359.71
135.97,436.60
27.46,349.64
6.90,333.91
162.53,458.50
132.07,434.14
63.33,379.07
227.06,510.08
137.17,438.07
87.49,398.54
239.22,519.90
256.93,534.09
205.90,492.94
174.84,468.28
244.02,523.66
37.07,358.06
181.44,473.59
40.22,359.80
51.18,369.20
248.07,526.03
242.97,522.24
98.15,406.22
88.39,399.16
274.94,548.17
65.58,379.96
30.17,352.37
139.57,439.82
103.40,410.28
175.89,469.29
36.92,357.88
23.71,347.00
106.55,413.79
90.35,400.01
217.91,502.19
181.89,474.18
126.06,429.41
243.42,522.95
285.59,556.13
154.58,451.40
36.47,357.32
47.87,365.96
178.14,470.36
75.04,388.48
71.89,385.15
272.54,545.76
55.83,373.09
231.42,513.61
125.91,429.25
277.04,550.21
2.25,329.41
264.13,539.96
219.11,503.80
158.33,454.92
241.47,520.83
262.63,538.45
157.28,454.35
216.41,500.70
243.57,523.01
77.59,389.76
13.66,339.15
245.22,524.90
245.52,525.01
33.17,354.41
117.96,422.52
177.69,470.12
238.77,519.62
113.76,419.38
214.01,499.87
148.12,446.15
9.45,334.97
29.86,351.90
210.56,496.08
167.03,461.37
65.43,379.91
147.67,445.78
129.36,431.13
137.77,438.81
272.99,546.06
69.03,383.68
252.43,530.30
51.63,369.43
81.49,393.73
45.77,364.47
232.62,514.82
293.85,563.23
89.89,399.70
186.39,477.05
34.67,355.25
224.66,507.94
222.56,505.76
214.46,500.03
147.22,445.33
66.33,380.70
10.66,336.46
15.46,339.92
89.14,399.51
199.45,487.74
157.13,454.23
294.75,564.39
269.98,544.69
23.26,346.42
249.42,527.51
274.19,547.12
190.75,480.42
75.79,389.20
72.19,385.33
100.85,409.31
179.49,471.17
289.94,560.46
69.33,383.98
62.73,378.80
39.92,359.58
216.11,500.57
199.75,488.04
270.44,545.07
158.03,454.76
7.05,333.91
48.47,366.71
248.82,526.86
221.96,505.40
150.68,449.21
67.98,382.71
247.77,526.00
41.27,360.65
196.15,485.11
13.96,339.27
171.99,465.33
57.18,374.25
58.98,374.83
132.52,434.52
102.35,409.82
161.33,457.02
94.40,404.06
239.37,519.99
288.89,559.85
194.35,484.00
291.60,560.99
8.40,334.38
298.95,566.93
271.19,545.44
145.57,444.74
62.88,378.76
281.84,554.01
217.31,501.60
280.19,551.92
28.96,350.77
142.42,441.87
226.31,509.60
266.08,540.76
6.60,333.76
234.42,515.60
71.29,384.78
79.69,391.62
186.09,476.69
242.52,521.79
49.67,368.15
203.35,490.58
84.34,395.18
195.85,484.98
99.95,408.53
247.32,525.77
77.89,389.98
181.74,473.87
241.17,520.77
55.98,373.29
251.53,529.95
239.82,520.35
86.14,396.83
136.57,437.24
86.29,397.12
232.17,514.27
29.11,351.03
69.18,383.95
170.34,464.79
198.25,486.35
221.36,505.36
119.76,424.39
279.59,551.28
209.05,495.28
